donor,pred_age,true_age
onek1k:278_279,51.3067741394043,45.0
onek1k:279_280,50.48679161071777,73.0
onek1k:27_27,56.116119384765625,73.0
onek1k:280_281,53.2384090423584,25.0
onek1k:281_282,53.4917106628418,53.0
onek1k:282_283,49.25105094909668,40.0
onek1k:283_284,49.02582931518555,47.0
onek1k:284_285,51.67784309387207,30.0
onek1k:286_287,46.13812065124512,44.0
onek1k:287_288,53.329349517822266,79.0
onek1k:288_289,56.85000801086426,80.0
onek1k:289_290,48.93033409118652,29.0
onek1k:28_28,53.66497039794922,74.0
onek1k:290_291,53.97408103942871,53.0
onek1k:291_292,52.4896125793457,67.0
onek1k:292_293,47.88405418395996,76.0
onek1k:293_294,55.587913513183594,86.0
onek1k:294_295,53.033206939697266,54.0
onek1k:295_296,56.047298431396484,87.0
onek1k:296_297,53.858604431152344,80.0
onek1k:297_298,55.3803825378418,82.0
onek1k:298_299,53.84124946594238,74.0
onek1k:299_300,55.511674880981445,95.0
onek1k:29_29,53.083404541015625,69.0
onek1k:2_2,54.56779479980469,48.0
onek1k:301_302,57.092498779296875,88.0
onek1k:302_303,53.46438407897949,83.0
onek1k:303_304,53.18660354614258,85.0
onek1k:304_305,53.08454704284668,68.0
onek1k:305_306,56.609039306640625,74.0
onek1k:306_307,58.423418045043945,80.0
onek1k:307_308,56.89970016479492,91.0
onek1k:308_309,55.16575241088867,79.0
onek1k:309_310,53.66090774536133,75.0
onek1k:30_30,49.904035568237305,37.0
onek1k:310_311,54.74245643615723,80.0
onek1k:311_312,53.41906929016113,88.0
onek1k:312_313,54.01156806945801,84.0
onek1k:313_314,49.38593673706055,33.0
onek1k:314_315,56.129817962646484,80.0
onek1k:315_316,52.918975830078125,80.0
onek1k:316_317,50.70834732055664,76.0
onek1k:317_318,49.742218017578125,66.0
onek1k:318_319,55.78007698059082,88.0
onek1k:319_320,51.54897499084473,84.0
onek1k:320_321,58.00082969665527,89.0
onek1k:321_322,56.663583755493164,76.0
onek1k:322_323,53.336036682128906,90.0
onek1k:323_324,58.25622749328613,77.0
onek1k:324_325,56.424917221069336,97.0
onek1k:325_326,54.37672233581543,66.0
onek1k:326_327,58.22322654724121,66.0
onek1k:327_328,53.26845169067383,23.0
onek1k:328_329,53.77694511413574,65.0
onek1k:329_330,50.69025993347168,42.0
onek1k:330_331,56.433732986450195,63.0
onek1k:331_332,49.60059928894043,24.0
onek1k:332_333,48.63086700439453,62.0
onek1k:333_334,56.48961067199707,51.0
onek1k:334_335,50.5074462890625,60.0
onek1k:335_336,49.35930824279785,71.0
onek1k:336_337,53.76724624633789,57.0
onek1k:337_338,50.68019485473633,42.0
onek1k:338_339,47.4862174987793,69.0
onek1k:339_340,50.184566497802734,80.0
onek1k:33_33,53.50059700012207,73.0
onek1k:340_341,52.88111114501953,78.0
onek1k:342_343,53.026784896850586,80.0
onek1k:344_345,49.700727462768555,61.0
onek1k:345_346,50.225351333618164,66.0
onek1k:346_347,47.108619689941406,61.0
onek1k:347_348,49.658037185668945,49.0
onek1k:348_349,47.50811004638672,31.0
onek1k:349_350,52.67460823059082,51.0
onek1k:350_351,48.634653091430664,52.0
onek1k:351_352,52.575199127197266,77.0
onek1k:352_353,50.01164245605469,58.0
onek1k:353_354,51.919124603271484,71.0
onek1k:354_355,48.08955383300781,23.0
onek1k:355_356,44.92321968078613,27.0
onek1k:356_357,51.21675491333008,28.0
onek1k:357_358,53.60087585449219,39.0
onek1k:358_359,55.73414993286133,52.0
onek1k:359_360,51.341562271118164,58.0
onek1k:35_35,53.79710388183594,69.0
onek1k:360_361,52.28683853149414,46.0
onek1k:361_362,52.33378791809082,56.0
onek1k:363_364,51.57589149475098,66.0
onek1k:364_365,52.62609100341797,42.0
onek1k:365_366,52.80586051940918,67.0
onek1k:366_367,52.27825736999512,35.0
onek1k:367_368,52.95743942260742,65.0
onek1k:368_369,47.31367301940918,36.0
onek1k:369_370,49.20121765136719,54.0
onek1k:36_36,52.79019737243652,66.0
onek1k:370_371,50.55918884277344,26.0
onek1k:371_372,50.85581016540527,41.0
onek1k:372_373,50.507965087890625,49.0
onek1k:373_374,54.00313186645508,78.0
onek1k:374_375,53.363393783569336,50.0
onek1k:376_377,53.94043731689453,79.0
onek1k:377_378,48.644975662231445,38.0
onek1k:378_379,50.62818145751953,22.0
onek1k:379_380,52.509565353393555,51.0
onek1k:37_37,53.601295471191406,47.0
onek1k:380_381,58.53199005126953,79.0
onek1k:381_382,49.74459457397461,77.0
onek1k:382_383,48.67109680175781,63.0
onek1k:383_384,54.27671241760254,81.0
onek1k:384_385,47.74491500854492,61.0
onek1k:385_386,47.86558151245117,47.0
onek1k:386_387,49.59793663024902,80.0
onek1k:387_388,51.182050704956055,65.0
onek1k:388_389,49.02399444580078,62.0
onek1k:389_390,56.20333290100098,81.0
onek1k:38_38,56.34966468811035,79.0
onek1k:390_391,49.29412651062012,78.0
onek1k:391_392,44.68386459350586,43.0
