donor,pred_age,true_age
onek1k:208_209,42.61526679992676,72.0
onek1k:209_210,43.43578338623047,93.0
onek1k:210_211,43.23267364501953,46.0
onek1k:211_212,42.408931732177734,53.0
onek1k:212_213,43.020408630371094,93.0
onek1k:213_214,44.12895584106445,86.0
onek1k:214_215,43.13447189331055,69.0
onek1k:215_216,45.184513092041016,60.0
onek1k:217_218,43.65478706359863,73.0
onek1k:219_220,43.961727142333984,67.0
onek1k:220_221,43.345027923583984,66.0
onek1k:221_222,42.537546157836914,84.0
onek1k:222_223,42.98098182678223,48.0
onek1k:223_224,43.734792709350586,71.0
onek1k:224_225,42.93878936767578,85.0
onek1k:225_226,44.81511688232422,32.0
onek1k:226_227,47.82069206237793,77.0
onek1k:229_230,42.95517349243164,27.0
onek1k:230_231,43.82650566101074,60.0
onek1k:231_232,44.34834289550781,40.0
onek1k:232_233,42.983970642089844,24.0
onek1k:233_234,43.259063720703125,67.0
onek1k:236_237,42.960798263549805,51.0
onek1k:237_238,44.43462944030762,25.0
onek1k:238_239,43.74760437011719,39.0
onek1k:239_240,44.09561347961426,39.0
onek1k:23_23,43.93124771118164,42.0
onek1k:240_241,43.88585662841797,68.0
onek1k:241_242,42.48550605773926,79.0
onek1k:242_243,45.447980880737305,82.0
onek1k:243_244,45.168251037597656,59.0
onek1k:244_245,47.2046012878418,79.0
onek1k:245_246,44.51181411743164,58.0
onek1k:246_247,44.49187088012695,28.0
onek1k:247_248,42.645612716674805,77.0
onek1k:248_249,52.34835243225098,69.0
onek1k:24_24,43.89570999145508,77.0
onek1k:250_251,43.87158012390137,63.0
onek1k:251_252,44.75699424743652,35.0
onek1k:252_253,44.49690055847168,29.0
onek1k:255_256,45.59206581115723,54.0
onek1k:256_257,43.641714096069336,52.0
onek1k:257_258,41.345170974731445,68.0
onek1k:258_259,42.00539016723633,68.0
onek1k:259_260,44.17049598693848,45.0
onek1k:25_25,43.54530715942383,64.0
onek1k:260_261,42.136287689208984,76.0
onek1k:262_263,44.650386810302734,66.0
onek1k:263_264,45.2640438079834,77.0
onek1k:264_265,41.81349754333496,59.0
onek1k:266_267,42.00552558898926,49.0
onek1k:267_268,43.00683403015137,61.0
onek1k:269_270,44.26027297973633,76.0
onek1k:270_271,42.11452865600586,64.0
onek1k:271_272,42.491817474365234,20.0
onek1k:272_273,42.57207489013672,54.0
onek1k:273_274,42.40104866027832,63.0
onek1k:274_275,42.98541831970215,66.0
onek1k:275_276,45.14790916442871,31.0
onek1k:276_277,43.690914154052734,65.0
onek1k:278_279,45.11543083190918,45.0
onek1k:279_280,46.33741760253906,73.0
onek1k:27_27,45.518890380859375,73.0
onek1k:280_281,43.87905693054199,25.0
onek1k:281_282,45.101980209350586,53.0
onek1k:282_283,45.35299873352051,40.0
onek1k:283_284,45.283864974975586,47.0
onek1k:284_285,44.430320739746094,30.0
onek1k:286_287,43.70901870727539,44.0
onek1k:287_288,43.24543762207031,79.0
onek1k:288_289,43.83816719055176,80.0
onek1k:289_290,44.78541564941406,29.0
onek1k:28_28,46.607648849487305,74.0
onek1k:290_291,45.285587310791016,53.0
onek1k:291_292,41.29922676086426,67.0
onek1k:292_293,40.73505401611328,76.0
onek1k:293_294,42.27473449707031,86.0
onek1k:294_295,42.14961242675781,54.0
onek1k:295_296,41.6949348449707,87.0
onek1k:296_297,41.6667423248291,80.0
onek1k:297_298,41.13462829589844,82.0
onek1k:298_299,41.9322624206543,74.0
onek1k:299_300,41.48654365539551,95.0
onek1k:29_29,43.829824447631836,69.0
onek1k:2_2,44.65989112854004,48.0
onek1k:301_302,43.44098091125488,88.0
onek1k:302_303,41.13911056518555,83.0
onek1k:303_304,41.990339279174805,85.0
onek1k:304_305,41.3780403137207,68.0
onek1k:305_306,41.25897979736328,74.0
onek1k:306_307,40.79991912841797,80.0
onek1k:307_308,41.1955509185791,91.0
onek1k:308_309,42.26816749572754,79.0
onek1k:309_310,41.08415985107422,75.0
onek1k:30_30,44.34283447265625,37.0
onek1k:310_311,40.936758041381836,80.0
onek1k:311_312,42.09650802612305,88.0
onek1k:312_313,43.27092361450195,84.0
onek1k:313_314,41.536787033081055,33.0
onek1k:314_315,43.20287322998047,80.0
onek1k:315_316,47.08228302001953,80.0
onek1k:316_317,40.29290771484375,76.0
onek1k:317_318,39.86355972290039,66.0
onek1k:318_319,40.62104034423828,88.0
onek1k:319_320,41.39768600463867,84.0
onek1k:320_321,41.69713020324707,89.0
onek1k:321_322,43.129966735839844,76.0
onek1k:322_323,41.30291748046875,90.0
onek1k:323_324,45.76913833618164,77.0
onek1k:324_325,45.855695724487305,97.0
onek1k:325_326,41.45287322998047,66.0
onek1k:326_327,41.63456344604492,66.0
onek1k:327_328,42.3974552154541,23.0
onek1k:328_329,43.796213150024414,65.0
onek1k:329_330,44.03607749938965,42.0
onek1k:330_331,42.34522819519043,63.0
onek1k:331_332,42.84132766723633,24.0
onek1k:332_333,42.049726486206055,62.0
onek1k:333_334,43.55697822570801,51.0
onek1k:334_335,40.10377502441406,60.0
