donor_id,true_age,predicted_age,n_cells
onek1k:769_770,62.0,52.349586,344
onek1k:770_771,55.0,49.387035,55
onek1k:771_772,66.0,50.3635,433
onek1k:772_773,52.0,50.548058,321
onek1k:773_774,61.0,49.49291,355
onek1k:774_775,71.0,52.0896,438
onek1k:776_777,74.0,49.68579,88
onek1k:779_780,52.0,50.73379,363
onek1k:780_781,60.0,51.543465,94
onek1k:781_782,76.0,49.88835,297
onek1k:782_783,73.0,51.093212,226
onek1k:783_784,79.0,50.274136,123
onek1k:784_785,60.0,51.265728,265
onek1k:786_787,76.0,52.263813,246
onek1k:787_788,62.0,49.27932,126
onek1k:788_789,73.0,50.41851,152
onek1k:789_790,61.0,46.595818,202
onek1k:790_791,76.0,48.693302,61
onek1k:791_792,40.0,48.111134,493
onek1k:793_794,78.0,53.13112,23
onek1k:794_795,39.0,50.109997,195
onek1k:795_796,73.0,46.779293,147
onek1k:796_797,64.0,47.94976,162
onek1k:797_798,75.0,50.61873,72
onek1k:798_799,60.0,50.203934,198
onek1k:799_800,70.0,52.305492,145
onek1k:800_801,37.0,44.773235,241
onek1k:801_802,76.0,50.23041,103
onek1k:802_803,70.0,51.49947,429
onek1k:803_804,54.0,47.293247,38
onek1k:804_805,53.0,50.29923,295
onek1k:805_806,57.0,51.84979,217
onek1k:806_807,49.0,47.083553,255
onek1k:807_808,35.0,46.391518,210
onek1k:808_809,40.0,44.476288,246
onek1k:809_810,49.0,51.366493,491
onek1k:810_811,77.0,48.32527,161
onek1k:811_812,50.0,49.326965,266
onek1k:812_813,51.0,45.808044,122
onek1k:813_814,81.0,50.00033,203
onek1k:814_815,79.0,50.434265,486
onek1k:815_816,72.0,50.442657,294
onek1k:816_817,65.0,50.969296,247
onek1k:818_819,89.0,49.645267,138
onek1k:819_820,67.0,48.25161,220
onek1k:821_822,90.0,53.02327,719
onek1k:822_823,86.0,51.84748,376
onek1k:823_824,75.0,52.705868,309
onek1k:824_825,66.0,52.512444,208
onek1k:825_826,65.0,48.994465,183
onek1k:826_827,69.0,49.47038,267
onek1k:827_828,71.0,49.483925,138
onek1k:829_830,66.0,49.928387,431
onek1k:830_831,68.0,51.396614,414
onek1k:831_832,68.0,52.112873,304
onek1k:832_833,71.0,50.61299,351
onek1k:834_835,64.0,48.42655,126
onek1k:835_836,64.0,48.63047,82
onek1k:836_837,72.0,50.848915,228
onek1k:838_839,70.0,48.51053,244
onek1k:839_840,72.0,46.721073,67
onek1k:840_841,75.0,51.697384,319
onek1k:842_843,75.0,52.081142,165
onek1k:843_844,62.0,50.411934,306
onek1k:845_846,81.0,49.014114,118
onek1k:846_847,77.0,52.6015,426
onek1k:847_848,74.0,50.303764,230
onek1k:848_849,84.0,49.714275,93
onek1k:849_850,81.0,47.853218,124
onek1k:850_851,64.0,50.633198,309
onek1k:851_852,66.0,51.69788,341
onek1k:852_853,65.0,45.32086,113
onek1k:853_854,59.0,46.29216,216
onek1k:854_855,74.0,49.781826,196
onek1k:855_856,22.0,43.993687,367
onek1k:856_857,60.0,47.808475,334
onek1k:857_858,59.0,49.965504,241
onek1k:858_859,53.0,43.7247,313
onek1k:859_860,46.0,48.75001,187
onek1k:860_861,49.0,47.147484,173
onek1k:861_862,67.0,48.76368,110
onek1k:862_863,45.0,47.11292,331
onek1k:863_864,69.0,52.216633,334
onek1k:864_865,61.0,48.276474,126
onek1k:865_866,66.0,52.1544,227
onek1k:866_867,67.0,43.685345,102
onek1k:867_868,72.0,49.02704,254
onek1k:868_869,87.0,48.68934,200
onek1k:869_870,85.0,52.192966,219
onek1k:870_871,71.0,44.464134,259
onek1k:871_872,85.0,50.61601,61
onek1k:872_873,81.0,48.665348,528
onek1k:873_874,71.0,49.624878,108
onek1k:874_875,66.0,47.219555,240
onek1k:875_876,77.0,47.142,68
onek1k:876_877,76.0,45.948406,72
onek1k:877_878,66.0,48.05689,287
onek1k:878_879,85.0,50.263195,299
onek1k:879_880,83.0,50.679695,306
onek1k:880_881,81.0,48.76548,150
onek1k:881_882,76.0,49.30733,695
onek1k:882_883,79.0,48.692287,85
onek1k:883_884,74.0,50.853027,137
onek1k:884_885,87.0,49.48896,216
onek1k:885_886,87.0,49.435783,100
onek1k:886_887,70.0,48.525047,476
onek1k:887_888,68.0,51.005657,402
onek1k:888_889,83.0,50.269493,89
onek1k:889_890,81.0,50.892166,176
onek1k:890_891,65.0,49.041092,122
onek1k:891_892,57.0,48.160656,231
onek1k:892_893,79.0,53.24373,288
onek1k:893_894,67.0,48.194233,81
onek1k:894_895,75.0,52.5481,154
onek1k:896_897,64.0,44.79615,712
onek1k:898_899,63.0,51.55379,161
onek1k:899_900,91.0,52.92085,222
onek1k:900_901,77.0,49.11728,172
onek1k:901_902,21.0,46.295906,226
onek1k:902_903,80.0,51.21701,245
onek1k:903_904,66.0,47.4388,52
onek1k:904_905,66.0,48.24729,249
onek1k:905_906,56.0,50.500145,97
onek1k:906_907,71.0,48.75497,119
onek1k:907_908,71.0,48.731888,159
onek1k:908_909,63.0,49.96027,171
onek1k:909_910,63.0,46.25183,230
onek1k:910_911,42.0,44.09157,437
onek1k:911_912,65.0,48.75061,227
onek1k:912_913,73.0,48.754147,190
onek1k:914_915,87.0,50.06796,641
onek1k:915_916,73.0,49.45706,154
onek1k:916_917,72.0,50.886955,222
onek1k:917_918,86.0,50.51527,249
onek1k:918_919,75.0,49.93537,279
onek1k:920_921,41.0,51.91891,39
onek1k:921_922,76.0,50.38731,95
onek1k:922_923,36.0,51.896664,465
onek1k:923_924,38.0,53.256847,717
onek1k:924_925,39.0,50.884865,308
onek1k:926_927,70.0,47.950283,253
onek1k:927_928,66.0,46.337246,412
onek1k:929_930,59.0,48.455067,501
onek1k:930_931,43.0,45.36365,111
onek1k:932_933,32.0,46.49458,488
onek1k:933_934,48.0,48.251835,446
onek1k:934_935,76.0,49.02782,402
onek1k:935_936,71.0,46.890465,258
onek1k:937_938,48.0,48.86823,131
onek1k:938_939,62.0,46.254604,171
onek1k:939_940,72.0,48.709934,96
onek1k:940_941,71.0,45.447075,167
onek1k:941_942,68.0,46.354626,151
onek1k:942_943,64.0,47.6538,190
onek1k:943_944,77.0,47.071434,93
onek1k:944_945,40.0,47.501503,140
onek1k:945_946,30.0,43.32758,258
onek1k:946_947,42.0,46.940647,215
onek1k:947_948,29.0,42.046238,365
onek1k:949_950,31.0,44.05649,397
onek1k:950_951,66.0,47.359528,222
onek1k:951_952,20.0,42.81289,386
onek1k:952_953,73.0,47.63855,57
onek1k:953_954,65.0,47.05199,158
onek1k:954_955,31.0,42.678017,216
onek1k:955_956,44.0,42.078182,168
onek1k:956_957,45.0,45.295578,194
onek1k:957_958,27.0,42.46394,441
onek1k:958_959,78.0,46.118095,84
onek1k:959_960,19.0,44.456276,416
onek1k:960_961,73.0,48.770077,193
onek1k:961_962,62.0,43.449295,90
onek1k:962_963,57.0,48.248184,236
onek1k:968_969,60.0,52.216057,396
onek1k:969_970,59.0,52.259354,494
onek1k:970_971,58.0,47.915394,135
onek1k:971_972,62.0,45.124214,242
onek1k:972_973,81.0,51.950504,409
onek1k:973_974,79.0,53.010525,159
onek1k:974_975,74.0,54.130363,164
onek1k:975_976,75.0,50.681564,243
onek1k:976_977,67.0,53.237495,182
onek1k:977_978,70.0,47.441895,111
onek1k:978_979,71.0,48.04377,143
onek1k:979_980,64.0,50.793243,149
onek1k:980_981,71.0,51.205406,138
onek1k:981_982,73.0,52.60227,383
onek1k:982_983,72.0,47.482178,153
onek1k:983_984,62.0,49.02903,326
onek1k:984_985,60.0,52.577343,307
onek1k:985_986,76.0,46.393196,130
onek1k:986_987,69.0,48.88976,123
onek1k:987_988,74.0,50.43436,261
onek1k:988_989,81.0,50.651733,118
onek1k:989_990,61.0,48.570267,146
onek1k:990_991,69.0,50.64079,395
onek1k:991_992,76.0,52.093166,287
onek1k:992_993,63.0,50.64395,214
onek1k:993_994,69.0,48.6557,195
onek1k:994_995,66.0,49.535294,358
onek1k:995_996,71.0,49.175407,328
onek1k:996_997,68.0,46.058693,176
onek1k:997_998,68.0,50.132412,139
onek1k:998_999,71.0,50.731052,221
onek1k:999_1000,62.0,47.466927,192
onek1k:1000_1001,73.0,48.092876,122
onek1k:1001_1002,57.0,47.328747,203
onek1k:1002_1003,73.0,49.92649,124
onek1k:1003_1004,58.0,48.176266,251
onek1k:1004_1005,74.0,49.007923,249
onek1k:1005_1006,66.0,47.599144,85
onek1k:1006_1007,73.0,50.34417,74
onek1k:1007_1008,75.0,51.716534,437
onek1k:1008_1009,71.0,51.9749,450
onek1k:1009_1010,72.0,47.561104,86
onek1k:1010_1011,71.0,50.460793,160
onek1k:1011_1012,67.0,51.812965,212
onek1k:1012_1013,70.0,51.895447,344
onek1k:1014_1015,70.0,51.169094,84
onek1k:1015_1016,67.0,51.90281,166
onek1k:1016_1017,68.0,51.443207,562
onek1k:1018_1019,68.0,49.061123,113
onek1k:1019_1020,69.0,50.229725,321
onek1k:1020_1021,80.0,51.3063,282
onek1k:1021_1022,75.0,49.465664,301
onek1k:1022_1023,68.0,51.352848,156
onek1k:1023_1024,60.0,50.20789,82
onek1k:1024_1025,70.0,51.54951,271
onek1k:1025_1026,57.0,49.00058,135
onek1k:1026_1027,75.0,47.199,215
onek1k:1027_1028,70.0,49.127445,215
onek1k:1028_1029,72.0,49.178696,228
onek1k:1029_1030,72.0,44.960995,76
onek1k:1030_1031,60.0,50.021206,294
onek1k:1031_1032,72.0,50.57216,275
onek1k:1032_1033,59.0,51.038143,129
onek1k:1033_1034,61.0,49.613106,192
onek1k:1034_1035,64.0,50.13652,410
onek1k:1035_1036,70.0,52.43248,188
onek1k:1036_1037,78.0,51.166996,427
onek1k:1037_1038,58.0,47.573753,166
onek1k:1038_1039,61.0,48.664043,285
onek1k:1039_1040,75.0,49.923656,75
onek1k:1040_1041,72.0,49.21876,351
onek1k:1041_1042,72.0,49.19162,208
onek1k:1042_1043,57.0,47.9854,375
onek1k:1043_1044,71.0,52.554092,453
onek1k:1044_1045,65.0,52.29946,202
onek1k:1045_1046,67.0,50.937214,277
onek1k:1046_1047,62.0,45.59208,179
onek1k:1047_1048,71.0,47.522472,44
onek1k:1048_1049,64.0,50.57998,422
onek1k:1049_1050,61.0,50.451893,149
onek1k:1050_1051,57.0,50.70969,109
onek1k:1051_1052,63.0,47.518833,152
onek1k:1052_1053,75.0,52.87963,398
onek1k:1053_1054,62.0,48.525234,465
onek1k:1054_1055,75.0,50.382816,615
onek1k:1055_1056,71.0,50.521366,139
onek1k:1056_1057,68.0,52.194767,156
onek1k:1057_1058,71.0,51.699974,238
onek1k:1058_1059,60.0,48.119133,148
onek1k:1059_1060,70.0,51.88274,367
onek1k:1060_1061,59.0,52.510864,425
onek1k:1061_1062,62.0,51.77989,294
onek1k:1062_1063,59.0,51.23082,149
onek1k:1063_1064,77.0,51.339577,122
onek1k:1064_1065,70.0,51.214252,183
onek1k:1065_1066,65.0,49.274994,118
onek1k:1066_1067,71.0,46.84054,127
onek1k:1068_1069,72.0,50.112923,686
onek1k:1070_1071,71.0,46.07676,236
onek1k:1071_1072,73.0,46.667618,166
onek1k:1072_1073,59.0,44.67433,255
onek1k:1073_1074,68.0,48.2184,337
onek1k:1074_1075,69.0,48.166317,463
onek1k:1075_1076,57.0,44.28694,379
onek1k:1076_1077,73.0,50.699596,229
onek1k:1077_1078,61.0,47.108963,66
onek1k:1078_1079,65.0,45.618027,176
onek1k:1079_1080,77.0,47.03555,165
onek1k:1080_1081,71.0,47.832195,293
onek1k:1081_1082,73.0,50.222923,423
