donor_id,true_age,predicted_age,n_cells
aida:SG_HEL_H500,47.0,36.113102,235
aida:SG_HEL_H501,37.0,39.50666,356
aida:SG_HEL_H504,45.0,39.630356,490
aida:TH_MAH_H001,32.0,37.50101,719
aida:TH_MAH_H002,25.0,37.251686,412
aida:TH_MAH_H003,30.0,33.342228,674
aida:TH_MAH_H004,38.0,32.643997,862
aida:TH_MAH_H005,41.0,37.530098,424
aida:TH_MAH_H006,32.0,37.280987,1164
aida:TH_MAH_H007,45.0,32.98734,1341
aida:TH_MAH_H008,31.0,33.12454,702
aida:TH_MAH_H009,41.0,33.237564,464
aida:TH_MAH_H010,42.0,33.28864,611
aida:TH_MAH_H011,65.0,38.016705,604
aida:TH_MAH_H012,27.0,32.788097,1045
aida:TH_MAH_H013,38.0,38.26388,342
aida:TH_MAH_H014,22.0,37.6335,649
aida:TH_MAH_H015,28.0,37.513306,314
aida:TH_MAH_H016,40.0,32.604336,428
aida:TH_MAH_H017,36.0,32.40773,515
aida:TH_MAH_H018,49.0,32.775387,349
aida:TH_MAH_H019,27.0,37.25338,558
aida:TH_MAH_H020,45.0,33.380096,598
aida:TH_MAH_H021,31.0,32.42785,549
aida:TH_MAH_H022,41.0,37.649887,473
aida:TH_MAH_H023,41.0,37.54229,718
aida:TH_MAH_H024,57.0,32.93767,395
aida:TH_MAH_H025,53.0,37.476524,606
aida:TH_MAH_H026,28.0,32.54533,493
aida:TH_MAH_H027,21.0,37.274014,680
aida:TH_MAH_H028,38.0,37.235737,673
aida:TH_MAH_H029,26.0,37.285904,505
aida:TH_MAH_H030,31.0,32.391106,430
aida:TH_MAH_H031,25.0,36.573425,523
aida:TH_MAH_H032,30.0,37.039284,463
aida:TH_MAH_H033,29.0,37.257538,538
aida:TH_MAH_H034,46.0,31.851044,518
aida:TH_MAH_H035,41.0,36.760254,440
aida:TH_MAH_H036,46.0,36.863995,1107
aida:TH_MAH_H037,45.0,37.367214,683
aida:TH_MAH_H038,19.0,32.522488,295
aida:TH_MAH_H039,26.0,37.05815,492
aida:TH_MAH_H040,32.0,31.905807,621
aida:TH_MAH_H041,29.0,32.121025,542
aida:TH_MAH_H042,53.0,32.873604,603
