donor_id,true_age,predicted_age,n_cells
aida:TH_MAH_H015,28.0,41.558296,440
aida:TH_MAH_H016,40.0,34.606525,103
aida:TH_MAH_H017,36.0,33.634808,78
aida:TH_MAH_H018,49.0,34.260357,57
aida:TH_MAH_H019,27.0,41.801445,154
aida:TH_MAH_H020,45.0,34.83411,381
aida:TH_MAH_H021,31.0,34.21708,320
aida:TH_MAH_H022,41.0,42.048946,671
aida:TH_MAH_H023,41.0,41.611225,351
aida:TH_MAH_H024,57.0,34.30153,134
aida:TH_MAH_H025,53.0,42.12682,555
aida:TH_MAH_H026,28.0,34.495686,258
aida:TH_MAH_H027,21.0,41.243496,395
aida:TH_MAH_H028,38.0,42.863087,507
aida:TH_MAH_H029,26.0,41.116497,617
aida:TH_MAH_H030,31.0,34.527397,368
aida:TH_MAH_H031,25.0,41.263035,295
aida:TH_MAH_H032,30.0,41.25451,107
aida:TH_MAH_H033,29.0,41.05231,235
aida:TH_MAH_H034,46.0,33.89215,320
aida:TH_MAH_H035,41.0,40.31318,225
aida:TH_MAH_H036,46.0,40.937645,279
aida:TH_MAH_H037,45.0,41.726997,645
aida:TH_MAH_H038,19.0,33.837772,474
aida:TH_MAH_H039,26.0,40.693638,257
aida:TH_MAH_H040,32.0,33.895473,161
aida:TH_MAH_H041,29.0,33.75168,212
aida:TH_MAH_H042,53.0,34.47421,167
aida:TH_MAH_H043,31.0,40.935383,349
aida:TH_MAH_H044,31.0,42.193314,232
aida:TH_MAH_H045,27.0,41.804775,347
aida:TH_MAH_H046,45.0,40.91193,324
aida:TH_MAH_H047,32.0,33.834297,294
aida:TH_MAH_H048,38.0,33.804535,360
aida:TH_MAH_H049,45.0,40.41496,433
aida:TH_MAH_H050,48.0,40.90736,292
aida:TH_MAH_H051,23.0,34.316723,312
aida:TH_MAH_H052,36.0,33.758762,165
aida:TH_MAH_H053,27.0,42.399834,473
aida:TH_MAH_H054,39.0,34.391853,434
aida:TH_MAH_H055,49.0,41.79052,362
aida:TH_MAH_H056,22.0,42.213566,307
aida:TH_MAH_H057,39.0,41.123447,248
aida:TH_MAH_H058,34.0,34.62,204
aida:TH_MAH_H059,31.0,42.533474,235
