donor_id,true_age,predicted_age,n_cells
aida:TH_MAH_H046,45.0,37.49198,329
aida:TH_MAH_H047,32.0,32.113422,310
aida:TH_MAH_H048,38.0,33.20607,327
aida:TH_MAH_H049,45.0,37.751163,248
aida:TH_MAH_H050,48.0,37.6582,433
aida:TH_MAH_H051,23.0,32.97408,443
aida:TH_MAH_H052,36.0,31.687859,467
aida:TH_MAH_H053,27.0,37.134857,260
aida:TH_MAH_H054,39.0,32.081673,299
aida:TH_MAH_H055,49.0,37.534073,276
aida:TH_MAH_H056,22.0,37.8736,361
aida:TH_MAH_H057,39.0,36.993687,275
aida:TH_MAH_H058,34.0,32.163887,420
aida:TH_MAH_H059,31.0,36.98702,273
